שנה,סעיף מוביל,מספר בקשה,תיאור בקשה,קוד שינוי,שם שינוי,קוד סוג בקשה,שם סוג בקשה,מספר וועדה,קוד תוכנית,שם תוכנית,הוצאות נטו,הוצאה מותנית בהכנסה,הכנסה מיועדת,הרשאה להתחייב,שיא כא,תאריך אישור
2012,4,124,שינויים פנימיים במשרד ראש הממשלה,6,הגדלה רגילה,2,אישור ועדה,792,40253,תמיכות בארגוני הנצחה,10,0,0,0,0,B128-Nov-12
2012,4,124,שינויים פנימיים במשרד ראש הממשלה,6,הגדלה רגילה,2,אישור ועדה,792,40269,תוכנית פיתוח ישובי,-714,0,0,0,0,B128-Nov-12
2012,4,124,שינויים פנימיים במשרד ראש הממשלה,6,הגדלה רגילה,2,אישור ועדה,792,40270,הרשות לפיתוח כלכלי של,"1,078",0,0,0,0,B128-Nov-12
2012,4,124,שינויים פנימיים במשרד ראש הממשלה,6,הגדלה רגילה,2,אישור ועדה,792,40273,לשכת השר בני בגין,10,0,0,0,0,B128-Nov-12
2012,4,124,שינויים פנימיים במשרד ראש הממשלה,6,הגדלה רגילה,2,אישור ועדה,792,40274,לשכת סגן השר איוב קרא,8,0,0,0,0,B128-Nov-12
2012,4,124,שינויים פנימיים במשרד ראש הממשלה,6,הגדלה רגילה,2,אישור ועדה,792,40276,לשכת השרה גילה גמליאל,5,0,0,0,0,B128-Nov-12
2012,4,124,שינויים פנימיים במשרד ראש הממשלה,6,הגדלה רגילה,2,אישור ועדה,792,40277,משרד ההסברה והתפוצות,4,0,0,0,0,B128-Nov-12
2012,4,124,שינויים פנימיים במשרד ראש הממשלה,6,הגדלה רגילה,2,אישור ועדה,792,40278,לשכת השר משולם נהרי,13,0,0,0,0,B128-Nov-12
2012,4,124,שינויים פנימיים במשרד ראש הממשלה,6,הגדלה רגילה,2,אישור ועדה,792,40279,לשכת השר מיכאל איתן,45,0,0,0,0,B128-Nov-12
2012,4,124,שינויים פנימיים במשרד ראש הממשלה,6,הגדלה רגילה,2,אישור ועדה,792,40281,המשרד לענייני גמלאים,"18,724",0,0,0,0,B128-Nov-12
2012,4,124,שינויים פנימיים במשרד ראש הממשלה,6,הגדלה רגילה,2,אישור ועדה,792,40282,המשרד לעניינים,"2,000",0,0,0,0,B128-Nov-12
2012,4,124,שינויים פנימיים במשרד ראש הממשלה,6,הגדלה רגילה,2,אישור ועדה,792,40283,המשרד לענייני מודיעין,"-2,000",0,0,0,0,B128-Nov-12
2012,4,124,שינויים פנימיים במשרד ראש הממשלה,6,הגדלה רגילה,2,אישור ועדה,792,40401,רזרבה למשרד ראש הממשלה,"-17,455",0,0,0,0,B128-Nov-12
2012,4,124,שינויים פנימיים במשרד ראש הממשלה,6,הגדלה רגילה,2,אישור ועדה,792,40902,שירותי כוח אדם וייעוץ,-85,0,0,0,0,B128-Nov-12
2012,4,124,שינויים פנימיים במשרד ראש הממשלה,6,הגדלה רגילה,2,אישור ועדה,792,40903,אמרכלות,-425,0,0,0,0,B128-Nov-12
2012,4,124,שינויים פנימיים במשרד ראש הממשלה,6,הגדלה רגילה,2,אישור ועדה,792,40904,מיכון,-40,0,0,0,0,B128-Nov-12
2012,4,124,שינויים פנימיים במשרד ראש הממשלה,6,הגדלה רגילה,2,אישור ועדה,792,40905,הסברה אירועים,125,0,0,0,0,B128-Nov-12
2012,4,124,שינויים פנימיים במשרד ראש הממשלה,6,הגדלה רגילה,2,אישור ועדה,792,40906,פעולות למען הכשרות,35,0,0,0,0,B128-Nov-12
2012,4,124,שינויים פנימיים במשרד ראש הממשלה,6,הגדלה רגילה,2,אישור ועדה,792,40907,פעולות הרבנות הראשית,390,0,0,0,0,B128-Nov-12
2012,4,124,שינויים פנימיים במשרד ראש הממשלה,6,הגדלה רגילה,2,אישור ועדה,792,42201,תוכנית לחיזוק הצפון,"-1,319",0,0,0,0,B128-Nov-12
2012,4,125,שינויים בתוך תוכניות בסעיף 04,7,שינוי פנימי,1,אישור אגף,0,40112,המינהלה לפרוייקטים,0,0,0,0,0,B112-Nov-12
2012,4,125,שינויים בתוך תוכניות בסעיף 04,7,שינוי פנימי,1,אישור אגף,0,40117,העצמת תשתיות מורשת,0,0,0,0,0,B112-Nov-12
2012,4,125,שינויים בתוך תוכניות בסעיף 04,7,שינוי פנימי,1,אישור אגף,0,40120,מערך הגיור,0,0,0,0,0,B112-Nov-12
2012,4,125,שינויים בתוך תוכניות בסעיף 04,7,שינוי פנימי,1,אישור אגף,0,40173,מרכז הסברה,0,0,0,0,0,B112-Nov-12
2012,4,125,שינויים בתוך תוכניות בסעיף 04,7,שינוי פנימי,1,אישור אגף,0,40219,אמרכלות ראשות הממשלה,0,0,0,0,0,B112-Nov-12
2012,4,125,שינויים בתוך תוכניות בסעיף 04,7,שינוי פנימי,1,אישור אגף,0,40221,הרשות לקידום מעמד האשה,0,0,0,0,0,B112-Nov-12
2012,4,125,שינויים בתוך תוכניות בסעיף 04,7,שינוי פנימי,1,אישור אגף,0,40253,תמיכות בארגוני הנצחה,0,0,0,0,0,B112-Nov-12
2012,4,125,שינויים בתוך תוכניות בסעיף 04,7,שינוי פנימי,1,אישור אגף,0,40277,משרד ההסברה והתפוצות,0,0,0,0,0,B112-Nov-12
2012,4,125,שינויים בתוך תוכניות בסעיף 04,7,שינוי פנימי,1,אישור אגף,0,40282,המשרד לעניינים,0,0,0,0,0,B112-Nov-12
2012,4,125,שינויים בתוך תוכניות בסעיף 04,7,שינוי פנימי,1,אישור אגף,0,40510,הנהלת הלשכה,0,0,0,0,0,B112-Nov-12
2012,4,126,דתות,7,שינוי פנימי,2,אישור ועדה,795,40801,מועצות דתיות,880,0,0,0,0,B125-Dec-12
2012,4,126,דתות,7,שינוי פנימי,2,אישור ועדה,795,40802,שירותי דת,-150,0,0,0,0,B125-Dec-12
2012,4,126,דתות,7,שינוי פנימי,2,אישור ועדה,795,40806,פתוח בתי עלמין,-580,0,0,0,0,B125-Dec-12
2012,4,126,דתות,7,שינוי פנימי,2,אישור ועדה,795,42103,קידום הנגב והגליל,-150,0,0,0,0,B125-Dec-12
2012,4,127,העברה מהמשרד להגנת הסביבה,8,לרזרבה כללית,2,אישור ועדה,796,40111,שירותים מרכזיים,-75,0,0,0,0,B128-Nov-12
2012,4,127,העברה מהמשרד להגנת הסביבה,8,לרזרבה כללית,2,אישור ועדה,796,40116,מטה הסברה לאומי,206,0,0,0,0,B128-Nov-12
2012,4,127,העברה מהמשרד להגנת הסביבה,8,לרזרבה כללית,2,אישור ועדה,796,40117,העצמת תשתיות מורשת,"2,000",0,0,0,0,B128-Nov-12
2012,4,127,העברה מהמשרד להגנת הסביבה,8,לרזרבה כללית,2,אישור ועדה,796,40121,הוועדה הבינמשרדית,-500,0,0,0,0,B128-Nov-12
2012,4,127,העברה מהמשרד להגנת הסביבה,8,לרזרבה כללית,2,אישור ועדה,796,40285,הוועדה לבדיקת תחליפי,-150,0,0,0,0,B128-Nov-12
2012,4,127,העברה מהמשרד להגנת הסביבה,8,לרזרבה כללית,2,אישור ועדה,796,40401,רזרבה למשרד ראש הממשלה,"-3,250",0,0,0,0,B128-Nov-12
2012,4,127,העברה מהמשרד להגנת הסביבה,8,לרזרבה כללית,2,אישור ועדה,796,470102,תוכנית מעבר - רזרבה,"1,769",0,0,0,0,B128-Nov-12
2012,4,128,שינויים פנימיים,9,מרזרבה כללית,2,אישור ועדה,802,40270,הרשות לפיתוח כלכלי של,"2,000",0,0,0,0,B128-Nov-12
2012,4,128,שינויים פנימיים,9,מרזרבה כללית,2,אישור ועדה,802,42102,אמרכלות,0,0,0,0,0,B128-Nov-12
2012,4,128,שינויים פנימיים,9,מרזרבה כללית,2,אישור ועדה,802,42103,קידום הנגב והגליל,"6,950",0,0,0,0,B128-Nov-12
2012,4,128,שינויים פנימיים,9,מרזרבה כללית,2,אישור ועדה,802,470102,תוכנית מעבר - רזרבה,"-8,950",0,0,0,0,B128-Nov-12
2012,4,129,העברה למשרד הרווחה,8,לרזרבה כללית,2,אישור ועדה,803,40401,רזרבה למשרד ראש הממשלה,"-3,500",0,0,0,0,B114-Nov-12
2012,4,129,העברה למשרד הרווחה,8,לרזרבה כללית,2,אישור ועדה,803,470102,תוכנית מעבר - רזרבה,"3,500",0,0,0,0,B114-Nov-12
2012,4,130,"העברה לחט""ל",8,לרזרבה כללית,2,אישור ועדה,806,42103,קידום הנגב והגליל,"-2,300",0,0,0,0,B128-Nov-12
2012,4,130,"העברה לחט""ל",8,לרזרבה כללית,2,אישור ועדה,806,470102,תוכנית מעבר - רזרבה,"2,300",0,0,0,0,B128-Nov-12
2012,4,131,תגבור תקציב מנהלת תנופה,9,מרזרבה כללית,2,אישור ועדה,812,40601,שכר מנהלת תנופה,"1,013",0,0,0,0,B114-Nov-12
2012,4,131,תגבור תקציב מנהלת תנופה,9,מרזרבה כללית,2,אישור ועדה,812,40603,אמרכלות מנהלת תנופה,"-1,586",0,0,"2,788",0,B114-Nov-12
2012,4,131,תגבור תקציב מנהלת תנופה,9,מרזרבה כללית,2,אישור ועדה,812,40604,פעולות מנהלת תנופה,"2,760",0,0,0,0,B114-Nov-12
2012,4,131,תגבור תקציב מנהלת תנופה,9,מרזרבה כללית,2,אישור ועדה,812,40608,הסכמים לקבוצות על פי,"30,159",0,0,"11,975",0,B114-Nov-12
2012,4,131,תגבור תקציב מנהלת תנופה,9,מרזרבה כללית,2,אישור ועדה,812,40610,סיוע לפרטים - מגורים,"50,716",0,0,"1,900",0,B114-Nov-12
2012,4,131,תגבור תקציב מנהלת תנופה,9,מרזרבה כללית,2,אישור ועדה,812,40611,סיוע לפרטים - תעסוקה,"3,800",0,0,0,0,B114-Nov-12
2012,4,131,תגבור תקציב מנהלת תנופה,9,מרזרבה כללית,2,אישור ועדה,812,40612,סיוע לעסקים,"35,171",0,0,"-12,000",0,B114-Nov-12
2012,4,131,תגבור תקציב מנהלת תנופה,9,מרזרבה כללית,2,אישור ועדה,812,40614,מימון פעולות משרדי,"2,000",0,0,0,0,B114-Nov-12
2012,4,131,תגבור תקציב מנהלת תנופה,9,מרזרבה כללית,2,אישור ועדה,812,470101,רזרבה כללית,0,0,0,"-4,663",0,B114-Nov-12
2012,4,131,תגבור תקציב מנהלת תנופה,9,מרזרבה כללית,2,אישור ועדה,812,470102,תוכנית מעבר - רזרבה,"-124,033",0,0,0,0,B114-Nov-12
2012,4,132,העברה למשרד התרבות,8,לרזרבה כללית,2,אישור ועדה,823,40111,שירותים מרכזיים,"-2,914",0,0,0,0,B114-Nov-12
2012,4,132,העברה למשרד התרבות,8,לרזרבה כללית,2,אישור ועדה,823,40117,העצמת תשתיות מורשת,-500,0,0,0,0,B114-Nov-12
2012,4,132,העברה למשרד התרבות,8,לרזרבה כללית,2,אישור ועדה,823,40214,יעוץ לראש הממשלה,"-2,500",0,0,0,0,B114-Nov-12
2012,4,132,העברה למשרד התרבות,8,לרזרבה כללית,2,אישור ועדה,823,40253,תמיכות בארגוני הנצחה,150,0,0,0,0,B114-Nov-12
2012,4,132,העברה למשרד התרבות,8,לרזרבה כללית,2,אישור ועדה,823,40277,משרד ההסברה והתפוצות,-700,0,0,0,0,B114-Nov-12
2012,4,132,העברה למשרד התרבות,8,לרזרבה כללית,2,אישור ועדה,823,42103,קידום הנגב והגליל,"-2,700",0,0,0,0,B114-Nov-12
2012,4,132,העברה למשרד התרבות,8,לרזרבה כללית,2,אישור ועדה,823,470102,תוכנית מעבר - רזרבה,"9,164",0,0,0,0,B114-Nov-12
2012,4,133,תגבור ממשרד הקליטה,9,מרזרבה כללית,2,אישור ועדה,830,40111,שירותים מרכזיים,-150,0,0,0,0,B104-Dec-12
2012,4,133,תגבור ממשרד הקליטה,9,מרזרבה כללית,2,אישור ועדה,830,40112,המינהלה לפרוייקטים,"1,000",0,0,0,0,B104-Dec-12
2012,4,133,תגבור ממשרד הקליטה,9,מרזרבה כללית,2,אישור ועדה,830,470102,תוכנית מעבר - רזרבה,-850,0,0,0,0,B104-Dec-12
2012,4,134,"העברה לבט""פ - הטמעת תהליכי תכנון",8,לרזרבה כללית,2,אישור ועדה,832,40111,שירותים מרכזיים,-139,0,0,0,0,B114-Nov-12
2012,4,134,"העברה לבט""פ - הטמעת תהליכי תכנון",8,לרזרבה כללית,2,אישור ועדה,832,470102,תוכנית מעבר - רזרבה,139,0,0,0,0,B114-Nov-12
2012,4,135,העברה למשרד החינוך,8,לרזרבה כללית,2,אישור ועדה,838,40111,שירותים מרכזיים,"-1,500",0,0,0,0,B114-Nov-12
2012,4,135,העברה למשרד החינוך,8,לרזרבה כללית,2,אישור ועדה,838,40117,העצמת תשתיות מורשת,"-1,200",0,0,0,0,B114-Nov-12
2012,4,135,העברה למשרד החינוך,8,לרזרבה כללית,2,אישור ועדה,838,40277,משרד ההסברה והתפוצות,"-4,000",0,0,0,0,B114-Nov-12
2012,4,135,העברה למשרד החינוך,8,לרזרבה כללית,2,אישור ועדה,838,470102,תוכנית מעבר - רזרבה,"6,700",0,0,0,0,B114-Nov-12
2012,4,136,העברה למשרד החינוך,8,לרזרבה כללית,2,אישור ועדה,839,40280,לשכת השר לענייני,254,0,0,0,0,B114-Nov-12
2012,4,136,העברה למשרד החינוך,8,לרזרבה כללית,2,אישור ועדה,839,40281,המשרד לענייני גמלאים,"-2,054",0,0,0,0,B114-Nov-12
2012,4,136,העברה למשרד החינוך,8,לרזרבה כללית,2,אישור ועדה,839,470102,תוכנית מעבר - רזרבה,"1,800",0,0,0,0,B114-Nov-12
2012,4,137,תפעול קברי אבות,7,שינוי פנימי,2,אישור ועדה,851,40804,רזרבות,"-1,500",0,0,0,0,B128-Nov-12
2012,4,137,תפעול קברי אבות,7,שינוי פנימי,2,אישור ועדה,851,40806,פתוח בתי עלמין,"1,500",0,0,0,0,B128-Nov-12
2012,4,138,תגבור המשרד לאזרחים ותיקים,9,מרזרבה כללית,2,אישור ועדה,856,40281,המשרד לענייני גמלאים,"5,000",0,0,0,0,B128-Nov-12
2012,4,138,תגבור המשרד לאזרחים ותיקים,9,מרזרבה כללית,2,אישור ועדה,856,470102,תוכנית מעבר - רזרבה,"-5,000",0,0,0,0,B128-Nov-12
2012,4,139,העברה למשרד החוץ - הסברה,8,לרזרבה כללית,2,אישור ועדה,858,40116,מטה הסברה לאומי,"-1,150",0,0,0,0,B128-Nov-12
2012,4,139,העברה למשרד החוץ - הסברה,8,לרזרבה כללית,2,אישור ועדה,858,470102,תוכנית מעבר - רזרבה,"1,150",0,0,0,0,B128-Nov-12
2012,4,140,שינויים פנימיים של ותיקים + נתיב,17,הקצאות מהרזרבה הכללית,2,אישור ועדה,861,40112,המינהלה לפרוייקטים,"-7,000",0,0,0,0,B128-Nov-12
2012,4,140,שינויים פנימיים של ותיקים + נתיב,17,הקצאות מהרזרבה הכללית,2,אישור ועדה,861,40280,לשכת השר לענייני,6,0,0,0,0,B128-Nov-12
2012,4,140,שינויים פנימיים של ותיקים + נתיב,17,הקצאות מהרזרבה הכללית,2,אישור ועדה,861,40281,המשרד לענייני גמלאים,-6,0,0,0,0,B128-Nov-12
2012,4,140,שינויים פנימיים של ותיקים + נתיב,17,הקצאות מהרזרבה הכללית,2,אישור ועדה,861,40401,רזרבה למשרד ראש הממשלה,"-3,000",0,0,0,0,B128-Nov-12
2012,4,140,שינויים פנימיים של ותיקים + נתיב,17,הקצאות מהרזרבה הכללית,2,אישור ועדה,861,41501,שכר עובדי נתיב,"2,465",0,0,0,1,B128-Nov-12
2012,4,140,שינויים פנימיים של ותיקים + נתיב,17,הקצאות מהרזרבה הכללית,2,אישור ועדה,861,41502,אמרכלות ופעולות,"4,965",0,0,0,0,B128-Nov-12
2012,4,140,שינויים פנימיים של ותיקים + נתיב,17,הקצאות מהרזרבה הכללית,2,אישור ועדה,861,41503,פרוייקט הקלדה,-440,0,0,0,0,B128-Nov-12
2012,4,140,שינויים פנימיים של ותיקים + נתיב,17,הקצאות מהרזרבה הכללית,2,אישור ועדה,861,41505,פרוייקט מיחשוב,10,0,0,0,0,B128-Nov-12
2012,4,140,שינויים פנימיים של ותיקים + נתיב,17,הקצאות מהרזרבה הכללית,2,אישור ועדה,861,42102,אמרכלות,"3,600",0,0,0,0,B128-Nov-12
2012,4,140,שינויים פנימיים של ותיקים + נתיב,17,הקצאות מהרזרבה הכללית,2,אישור ועדה,861,42302,שרותים מרכזיים,-600,0,0,0,0,B128-Nov-12
2012,4,140,שינויים פנימיים של ותיקים + נתיב,17,הקצאות מהרזרבה הכללית,2,אישור ועדה,861,470101,רזרבה כללית,0,0,0,0,-1,B128-Nov-12
2012,4,141,העברה לרשות הטבע והגנים,8,לרזרבה כללית,2,אישור ועדה,866,40111,שירותים מרכזיים,"-1,000",0,0,0,0,B128-Nov-12
2012,4,141,העברה לרשות הטבע והגנים,8,לרזרבה כללית,2,אישור ועדה,866,470102,תוכנית מעבר - רזרבה,"1,000",0,0,0,0,B128-Nov-12
2012,4,142,הוספת תקנים למטה הסייבר הלאומי,17,הקצאות מהרזרבה הכללית,2,אישור ועדה,870,40122,מטה קיברנטי לאומי,0,0,0,0,6,B128-Nov-12
2012,4,142,הוספת תקנים למטה הסייבר הלאומי,17,הקצאות מהרזרבה הכללית,2,אישור ועדה,870,470101,רזרבה כללית,0,0,0,0,-6,B128-Nov-12
2012,4,143,הרשאה להתחייב במשרד ראש הממשלה,17,הקצאות מהרזרבה הכללית,2,אישור ועדה,877,40117,העצמת תשתיות מורשת,"-31,302",0,0,"126,302",0,B128-Nov-12
2012,4,143,הרשאה להתחייב במשרד ראש הממשלה,17,הקצאות מהרזרבה הכללית,2,אישור ועדה,877,40270,הרשות לפיתוח כלכלי של,0,0,0,"3,824",0,B128-Nov-12
2012,4,143,הרשאה להתחייב במשרד ראש הממשלה,17,הקצאות מהרזרבה הכללית,2,אישור ועדה,877,40401,רזרבה למשרד ראש הממשלה,"31,302",0,0,0,0,B128-Nov-12
2012,4,143,הרשאה להתחייב במשרד ראש הממשלה,17,הקצאות מהרזרבה הכללית,2,אישור ועדה,877,470101,רזרבה כללית,0,0,0,"-130,126",0,B128-Nov-12
2012,4,144,העברה למשרד התיירות,8,לרזרבה כללית,2,אישור ועדה,880,40111,שירותים מרכזיים,-167,0,0,0,0,B104-Dec-12
2012,4,144,העברה למשרד התיירות,8,לרזרבה כללית,2,אישור ועדה,880,40112,המינהלה לפרוייקטים,-741,0,0,0,0,B104-Dec-12
2012,4,144,העברה למשרד התיירות,8,לרזרבה כללית,2,אישור ועדה,880,470102,תוכנית מעבר - רזרבה,908,0,0,0,0,B104-Dec-12
2012,4,145,קשרים עם הגולה,7,שינוי פנימי,2,אישור ועדה,901,40801,מועצות דתיות,"1,000",0,0,0,0,B104-Dec-12
2012,4,145,קשרים עם הגולה,7,שינוי פנימי,2,אישור ועדה,901,40806,פתוח בתי עלמין,"-1,000",0,0,0,0,B104-Dec-12
2012,4,146,העברה למשרד השיכון,8,לרזרבה כללית,2,אישור ועדה,909,40121,הוועדה הבינמשרדית,-500,0,0,0,0,B112-Dec-12
2012,4,146,העברה למשרד השיכון,8,לרזרבה כללית,2,אישור ועדה,909,470102,תוכנית מעבר - רזרבה,500,0,0,0,0,B112-Dec-12
2012,4,147,העברה למשרד השיכון,8,לרזרבה כללית,2,אישור ועדה,910,42103,קידום הנגב והגליל,-150,0,0,0,0,B112-Dec-12
2012,4,147,העברה למשרד השיכון,8,לרזרבה כללית,2,אישור ועדה,910,470102,תוכנית מעבר - רזרבה,150,0,0,0,0,B112-Dec-12
2012,4,148,שינויים פנימיים,6,הגדלה רגילה,2,אישור ועדה,914,40270,הרשות לפיתוח כלכלי של,"-2,000",0,0,0,0,B112-Dec-12
2012,4,148,שינויים פנימיים,6,הגדלה רגילה,2,אישור ועדה,914,42101,שכר,0,0,0,0,0,B112-Dec-12
2012,4,148,שינויים פנימיים,6,הגדלה רגילה,2,אישור ועדה,914,42103,קידום הנגב והגליל,"3,400","2,500","-2,500",0,0,B112-Dec-12
2012,4,148,שינויים פנימיים,6,הגדלה רגילה,2,אישור ועדה,914,42303,רזרבה,"-1,400",0,0,0,0,B112-Dec-12
2012,4,149,שינויים פנימיים בתקציב מנהלת תנופה,7,שינוי פנימי,2,אישור ועדה,915,40603,אמרכלות מנהלת תנופה,280,0,0,0,0,B112-Dec-12
2012,4,149,שינויים פנימיים בתקציב מנהלת תנופה,7,שינוי פנימי,2,אישור ועדה,915,40604,פעולות מנהלת תנופה,-256,0,0,0,0,B112-Dec-12
2012,4,149,שינויים פנימיים בתקציב מנהלת תנופה,7,שינוי פנימי,2,אישור ועדה,915,40608,הסכמים לקבוצות על פי,"-4,162",0,0,0,0,B112-Dec-12
2012,4,149,שינויים פנימיים בתקציב מנהלת תנופה,7,שינוי פנימי,2,אישור ועדה,915,40610,סיוע לפרטים - מגורים,"-5,140",0,0,0,0,B112-Dec-12
2012,4,149,שינויים פנימיים בתקציב מנהלת תנופה,7,שינוי פנימי,2,אישור ועדה,915,40611,סיוע לפרטים - תעסוקה,"1,450",0,0,0,0,B112-Dec-12
2012,4,149,שינויים פנימיים בתקציב מנהלת תנופה,7,שינוי פנימי,2,אישור ועדה,915,40612,סיוע לעסקים,"11,330",0,0,0,0,B112-Dec-12
2012,4,149,שינויים פנימיים בתקציב מנהלת תנופה,7,שינוי פנימי,2,אישור ועדה,915,40614,מימון פעולות משרדי,"-3,502",0,0,0,0,B112-Dec-12
2012,4,150,העברה למשרד לבטחון פנים,8,לרזרבה כללית,2,אישור ועדה,921,42103,קידום הנגב והגליל,"-1,000",0,0,0,0,B112-Dec-12
2012,4,150,העברה למשרד לבטחון פנים,8,לרזרבה כללית,2,אישור ועדה,921,470102,תוכנית מעבר - רזרבה,"1,000",0,0,0,0,B112-Dec-12
2012,4,151,העברה למשרד לביטחון פנים,8,לרזרבה כללית,2,אישור ועדה,922,42103,קידום הנגב והגליל,-400,0,0,0,0,B112-Dec-12
2012,4,151,העברה למשרד לביטחון פנים,8,לרזרבה כללית,2,אישור ועדה,922,470102,תוכנית מעבר - רזרבה,400,0,0,0,0,B112-Dec-12
2012,4,152,שינויים פנימיים בסעיף 04,7,שינוי פנימי,1,אישור אגף,0,40120,מערך הגיור,0,0,0,0,0,B110-Dec-12
2012,4,152,שינויים פנימיים בסעיף 04,7,שינוי פנימי,1,אישור אגף,0,40122,מטה קיברנטי לאומי,0,0,0,0,0,B110-Dec-12
2012,4,152,שינויים פנימיים בסעיף 04,7,שינוי פנימי,1,אישור אגף,0,40173,מרכז הסברה,0,0,0,0,0,B110-Dec-12
2012,4,152,שינויים פנימיים בסעיף 04,7,שינוי פנימי,1,אישור אגף,0,40269,תוכנית פיתוח ישובי,0,0,0,0,0,B110-Dec-12
2012,4,152,שינויים פנימיים בסעיף 04,7,שינוי פנימי,1,אישור אגף,0,40275,לשכת השר יוסי פלד,0,0,0,0,0,B110-Dec-12
2012,4,152,שינויים פנימיים בסעיף 04,7,שינוי פנימי,1,אישור אגף,0,40276,לשכת השרה גילה גמליאל,0,0,0,0,0,B110-Dec-12
2012,4,152,שינויים פנימיים בסעיף 04,7,שינוי פנימי,1,אישור אגף,0,40277,משרד ההסברה והתפוצות,0,0,0,0,0,B110-Dec-12
2012,4,152,שינויים פנימיים בסעיף 04,7,שינוי פנימי,1,אישור אגף,0,40278,לשכת השר משולם נהרי,0,0,0,0,0,B110-Dec-12
2012,4,152,שינויים פנימיים בסעיף 04,7,שינוי פנימי,1,אישור אגף,0,40902,שירותי כוח אדם וייעוץ,0,0,0,0,0,B110-Dec-12
2012,4,152,שינויים פנימיים בסעיף 04,7,שינוי פנימי,1,אישור אגף,0,40903,אמרכלות,0,0,0,0,0,B110-Dec-12
2012,4,153,"העברה ממשרד התמ""ת",9,מרזרבה כללית,2,אישור ועדה,963,40117,העצמת תשתיות מורשת,"4,900",0,0,0,0,B118-Dec-12
2012,4,153,"העברה ממשרד התמ""ת",9,מרזרבה כללית,2,אישור ועדה,963,40281,המשרד לענייני גמלאים,"2,000",0,0,0,0,B118-Dec-12
2012,4,153,"העברה ממשרד התמ""ת",9,מרזרבה כללית,2,אישור ועדה,963,40304,מפקד אוכלוסין,130,0,0,0,0,B118-Dec-12
2012,4,153,"העברה ממשרד התמ""ת",9,מרזרבה כללית,2,אישור ועדה,963,40306,סקר פיאאק-תעסוקת,"1,232",0,0,0,0,B118-Dec-12
2012,4,153,"העברה ממשרד התמ""ת",9,מרזרבה כללית,2,אישור ועדה,963,40315,רזרבה למפקד שוטף,-130,0,0,0,0,B118-Dec-12
2012,4,153,"העברה ממשרד התמ""ת",9,מרזרבה כללית,2,אישור ועדה,963,470101,רזרבה כללית,0,0,0,0,0,B118-Dec-12
2012,4,153,"העברה ממשרד התמ""ת",9,מרזרבה כללית,2,אישור ועדה,963,470102,תוכנית מעבר - רזרבה,"-8,132",0,0,0,0,B118-Dec-12
2012,4,154,העברה למשרד הפנים,8,לרזרבה כללית,2,אישור ועדה,964,40111,שירותים מרכזיים,-150,0,0,0,0,B118-Dec-12
2012,4,154,העברה למשרד הפנים,8,לרזרבה כללית,2,אישור ועדה,964,40112,המינהלה לפרוייקטים,"-4,440",0,0,0,0,B118-Dec-12
2012,4,154,העברה למשרד הפנים,8,לרזרבה כללית,2,אישור ועדה,964,40269,תוכנית פיתוח ישובי,"-3,600",0,0,0,0,B118-Dec-12
2012,4,154,העברה למשרד הפנים,8,לרזרבה כללית,2,אישור ועדה,964,40270,הרשות לפיתוח כלכלי של,-250,0,0,0,0,B118-Dec-12
2012,4,154,העברה למשרד הפנים,8,לרזרבה כללית,2,אישור ועדה,964,470102,תוכנית מעבר - רזרבה,"8,440",0,0,0,0,B118-Dec-12
2012,4,155,העברה למשרד החוץ,8,לרזרבה כללית,2,אישור ועדה,972,40116,מטה הסברה לאומי,"-1,000",0,0,0,0,B118-Dec-12
2012,4,155,העברה למשרד החוץ,8,לרזרבה כללית,2,אישור ועדה,972,40281,המשרד לענייני גמלאים,-50,0,0,0,0,B118-Dec-12
2012,4,155,העברה למשרד החוץ,8,לרזרבה כללית,2,אישור ועדה,972,470102,תוכנית מעבר - רזרבה,"1,050",0,0,0,0,B118-Dec-12
2012,4,156,"העברה למשרד התמ""ת",8,לרזרבה כללית,2,אישור ועדה,973,40112,המינהלה לפרוייקטים,-721,0,0,0,0,B118-Dec-12
2012,4,156,"העברה למשרד התמ""ת",8,לרזרבה כללית,2,אישור ועדה,973,40269,תוכנית פיתוח ישובי,"-7,200",0,0,0,0,B118-Dec-12
2012,4,156,"העברה למשרד התמ""ת",8,לרזרבה כללית,2,אישור ועדה,973,42201,תוכנית לחיזוק הצפון,"-4,032",0,0,0,0,B118-Dec-12
2012,4,156,"העברה למשרד התמ""ת",8,לרזרבה כללית,2,אישור ועדה,973,470102,תוכנית מעבר - רזרבה,"11,953",0,0,0,0,B118-Dec-12
2012,4,157,שינויים פנימיים בתקציב הנציבות,8,לרזרבה כללית,2,אישור ועדה,981,41601,תקציב שכר,"7,767",0,0,0,0,B118-Dec-12
2012,4,157,שינויים פנימיים בתקציב הנציבות,8,לרזרבה כללית,2,אישור ועדה,981,41602,אמרכלות,-669,0,0,0,0,B118-Dec-12
2012,4,157,שינויים פנימיים בתקציב הנציבות,8,לרזרבה כללית,2,אישור ועדה,981,41603,הדרכה והכשרת עובדים,400,0,0,0,0,B118-Dec-12
2012,4,157,שינויים פנימיים בתקציב הנציבות,8,לרזרבה כללית,2,אישור ועדה,981,41604,יחידת המיכון,"-1,946",0,0,0,0,B118-Dec-12
2012,4,157,שינויים פנימיים בתקציב הנציבות,8,לרזרבה כללית,2,אישור ועדה,981,41605,פרויקט עתידים למגזר,"-2,502",0,0,0,0,B118-Dec-12
