8112002,"רשמים ארעיים )01(",4,"?","רשמים ארעיים )11(",2,"?",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7026501,"שוטרים )021(",4,"?","שוטרים",4,"?","שוטרים )18(",2,"?","שוטרים (120)",1,"?","שוטרים )59(",1,"?",,,,,,,,,,,,,,,,,,,,,
6010405,"ארגון, שיטות ובדיקה",17,"?","ארגון ושיטות",2,"?",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20270569,"מאגרי מידע חינוכיים",8,"?","השתתפות משרד הקליטה",1,"?",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33230506,"השתתפות משרד החוץ",14,"?","השתתפות ממשרד החוץ",4,"?",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36142221,"הכשרת מטפלות - חוץ",6,"?","הכשרה ותפעול - עובדי",1,"?",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17203310,"נסיעות ואש""ל",5,"?","הוצאות רכב",4,"?",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
98032233,"פינויים ראש העין",1,"?","פינויים בראש העין",1,"?",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24100805,"השתתפות בתי""ח כלליים",1,"?","השתתפות מסעיף 13",1,"?",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5023102,"עבודה בלתי צמיתה -",13,"?","עבודה בלתי צמיתה",4,"?","עבודה בלתי צמיתה - שכר",2,"?",,,,,,,,,,,,,,,,,,,,,,,,,,,
38120101,"חונכות למיפעלים",15,"?","חונכות פרוייקטים",4,"?",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
98032297,"פינוי מחנה אבו כביר",3,"?","השתתפות ממ""י בתכנון",1,"?",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4061409,"השתתפות בשרות התעסוקה",2,"?","השתתפות במשרד התמ""ת",1,"?",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
241327,"נתניה - שירות קהילתי",10,"?","שירות קהילתי לבריאות",8,"?",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73210103,"עתודה לסיוע לתאגידי",2,"?","עתודה לסיוע לחברות מים",2,"?",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50101,"משרד ראשי",16,"?","הנהלה",2,"?",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24134801,"שיא כח אדם-",17,"?","שיא כ""א רופאים",2,"?",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28040502,"בטיחות יו""ש",6,"?","בטיחות בקטעי דרך",2,"?",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20241862,"השתתפות במשרד רוה""מ",1,"?","השתתפות במרכז ההסברה",1,"?",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20281782,"השתתפות משרד ראש",1,"?","השתתפות משרד הביטחון -",1,"?",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
791509,"כבישים בינעירוניים",2,"?","כבישים בין עירוניים",1,"?",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24130358,"רזרבה למימון תרופות",2,"?","הכנסות מהשכרת מבנים",2,"?",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7101406,"טיפול רפואי וקרן נציב",12,"?","טיפול רפואי לסוהר",2,"?",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
98020111,"אפוטרופוס - מת""ק איו""ש",11,"?","אפוטרופוס - מינהלת",4,"?",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78010166,"השתתפות משרד השיכון",1,"?","השתתפות משרד הפנים בעכו",1,"?",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8010310,"דואר,טלפונים",14,"?","דואר וטלפונים",5,"?",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33280802,"רכבים צמודים - ירושלים",3,"?","רכבים צמודים ה.צ.ע",2,"?",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33280801,"הוצאות שכר - ירושלים",3,"?","הוצאות שכר ה.צ.ע",2,"?",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24135107,"תורנויות רופאים",5,"?","תורנויות וכוננויות",1,"?",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8070405,"עבודה ארעית",6,"?","עבודה בלתי צמיתה",4,"?",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
98031508,"השתתפות ברשות נחל",3,"?","השתתפות ברשויות נחלים",2,"?",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
220821,"מבנה דת לעדות לא",8,"?","מבנה דת ובתי עלמין",4,"?",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23011503,"הסברה ופרסומים",11,"?","הסברה",4,"?",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
706901,"רכישת דירות נ""ר לעולים",10,"?","רכישת דירות נכסי רכישה",3,"?","רכישת דירות נ""ר",3,"?",,,,,,,,,,,,,,,,,,,,,,,,,,,
4021112,"השתתפות מסעיף 83",2,"?","השתתפות משרד הביטחון",1,"?",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22050106,"שעות נוספות",6,"?","שעות נוספות )030,93(",2,"?","שעות נוספות )009,53(",2,"?","שעות נוספות (38,249)",1,"?",,,,,,,,,,,,,,,,,,,,,,,,
32040412,"הכנסות ממכירת סוכר",2,"?","פיצוי לחב' ""אספקה""",1,"?",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36022530,"אמרכלות, ציוד וייעוץ",3,"?","תפעול המעבדה לפיסיקה",2,"?",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80130309,"פרוייקטים בנהריה",3,"?","פרוייקט בנהריה",2,"?",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37050103,"פעולות",3,"?","שעות נוספות",2,"?",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24160145,"השתתפות במשרד החינוך",1,"?","רזרבה לתוכניות קידום",1,"?",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
940502,"בי""ח ע""ש אסף הרופא",10,"?","קניות בי""ח ע""ש אסף",2,"?",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22010203,"שעות נוספות",7,"?","שעות נוספות )055,53(",1,"?","שעות נוספות )005,93(",1,"?","שעות נוספות )005,94(",1,"?","שעות נוספות (34,839)",1,"?","שעות נוספות )005,53(",1,"?",,,,,,,,,,,,,,,,,,
27050108,"השתתפות במשרד התמ""ת",2,"?","השתתפות בלשכה המרכזית",1,"?",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
510601,"רזרבה להתיקרויות",10,"?","רזרבה להתייקרויות",5,"?","רזרבה לעמידה ביעד",3,"?",,,,,,,,,,,,,,,,,,,,,,,,,,,
40223,"לשכת השר חיים רמון",2,"?","לשכת השר רמון",1,"?",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20310945,"תכניות,השגחה,בקרה,מחקר",5,"?","תכניות,השגחה,מבחנים",3,"?",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17200236,"הסעות עובדי מת""ק",11,"?","הסעות עובדי מפקדת תאום",4,"?",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20260247,"מסגרות חינוך לילדים",3,"?","להעניק מסגרות חינוך",1,"?",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17201621,"העברה לרש""פ - מב""מ",11,"?","העברה לרשות",4,"?",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4028203,"החזר הוצאות רכב",3,"?","החזר הוצאות אחזקת רכב",1,"?",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33281845,"עבודות פיתוח - נחושה",5,"?","פדיון השקעות במוקדים",1,"?",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51010206,"הכנסות לבנין ג'נרי",2,"?","שיפוץ בניין חפציבה",1,"?",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20260957,"סל תלמיד עולה - רשויות",14,"?","סל תלמיד עולה",4,"?",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30022316,"מוקד עסקי ברשות המקומית",4,"?","מוקד עסקי ברשויות",3,"?",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17100149,"פרויקטים מתפ""ש",3,"?","פרויקטים מפקדת תאום",3,"?",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
332807,"יו""ש וג""ע",6,"?","תיכון",1,"?",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5106,"רזרבה להתיקרויות",10,"?","רזרבה להתייקרויות",5,"?","רזרבה לעמידה ביעד",3,"?",,,,,,,,,,,,,,,,,,,,,,,,,,,
51020203,"רזרבה למימון הוצאות",4,"?","רזרבה לניהול נכסי",3,"?",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
370501,"מנהלת 2000",5,"?","תשומות כח אדם",2,"?","מנהלת 0002",1,"?",,,,,,,,,,,,,,,,,,,,,,,,,,,
20251045,"גני חובה  בארגונים",12,"?","גני חובה בארגונים",1,"?",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23066212,"מועדונים לעיוור",6,"?","מועדונים, מרכז רב",3,"?",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13010807,"ביטוח שיניים",6,"?","ביטוחים (שיניים",2,"?",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
300111,"הנהלת המשרד - סעד משפטי",14,"?","הנהלת המשרד - הסברה",4,"?",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79400503,"תקציב פיתוח פרוייקטים",5,"?","תקציב פיתוח חברת מע""צ",1,"?","תקציב פיתוח אחזקה",1,"?",,,,,,,,,,,,,,,,,,,,,,,,,,,
20260598,"יוזמות בבתי""ס יסודיים",9,"?","יוזמות בבתי ספר",4,"?",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6010304,"עובדים ארעיים",10,"?","עובדים ארעיים (1 עובד)",2,"?","עובדים ארעיים )1 עובד(",1,"?",,,,,,,,,,,,,,,,,,,,,,,,,,,
5032004,"כוננויות",10,"?","כוננויות שוק ההון",2,"?",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20291517,"הסעות ושכ""ד מוסדות",4,"?","הסעות ושכר דירה -",4,"?",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20262041,"גידול טבעי",9,"?","גידול טבעי תשנ""ה",2,"?","גידול טבעי תש""ס",1,"?","גידול טבעי תשנ""ט",1,"?","גידול טבעי תשס""א",1,"?","גידול טבעי תשנ""ג",1,"?","גידול טבעי תשנ""ד",1,"?","גידול טבעי תשנ""ז",1,"?","גידול טבעי תשנ""ח",1,"?",,,,,,,,,
36052021,"הכנסות מקרן מדען ראשי",4,"?","הכנסות מקרן לקליטת",1,"?",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5200280,"השתתפות גורמי חוץ",4,"?","השתתפות גו""ח בסקרים",2,"?",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32040603,"רזרבה למחירים",4,"?","רזרבה לעמידה ביעד",2,"?",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24162613,"כוננויות ותורנויות",10,"?","כוננויות רופאים",2,"?",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4021901,"שיא כח אדם",10,"?","שיא כח אדם - ביטחון",4,"?",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40100192,"בקרה פיננסית בתח""צ",3,"?","הכשרת נהגי אוטובוס",1,"?",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
780103,"פיתוח הנגב",8,"?","תכנית הדרום",1,"?",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17100119,"רזרבה להתייקרויות",3,"?","רזרבה לקניות",2,"?",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17100112,"מיחשוב מרת""ק",10,"?","מיחשוב מפקדת תאום",4,"?","מיחשוב מתפ""ש",1,"?",,,,,,,,,,,,,,,,,,,,,,,,,,,
17100117,"דלק לרכב פרוייקט",5,"?","דלק לרכב - פרוייקט",1,"?",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33281602,"רכבים צמודים - דרום(5)",3,"?","רכבים צמודים ה.צ.ע (6)",2,"?","רכבים צמודים - דרום",2,"?",,,,,,,,,,,,,,,,,,,,,,,,,,,
18019901,"מענק איזון כללי רזרבה",17,"?","מענק איזון בלתי מיועד -",1,"?",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51010,"נהול ומטה",9,"?","ניהול ומטה",8,"?",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25013105,"ועדות עררים",12,"?","הנחות בתרופות",1,"?",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19050123,"מחקרים אחרים",3,"?","מחקרים חדשים - אחר",1,"?",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33281834,"הוצאות לשיפוצים -",8,"?","הוצאות לשיפוץ בתים",5,"?","הוצאות לשיפוצים",1,"?",,,,,,,,,,,,,,,,,,,,,,,,,,,
8020145,"שיא כח אדם לטיפול",2,"?","שיא כח אדם - בית דין",2,"?",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70691401,"אבטחה במזרח ירושלים",16,"?","אבטחה במזרחי ירושלים",1,"?",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75,"הכנסות הון",13,"?","הכנסות הון בחו""ל",4,"?","הכנסות הון בארץ",1,"?",,,,,,,,,,,,,,,,,,,,,,,,,,,
36,"משרד התעשיה והמסחר",10,"?","משרד התעשייה המסחר",6,"?","משרד התעשייה והמסחר",2,"?",,,,,,,,,,,,,,,,,,,,,,,,,,,
172017,"יחידת מנגנון",11,"?","יחידת משאבי אנוש",3,"?",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
332105,"טיפול נקודתי",13,"?","פיתוח הכפר",3,"?",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36010140,"השתתפות משרד הבינוי",6,"?","השתתפות משד הבינוי",4,"?",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55100196,"רזרבה לעמידה ביעדי",8,"?","רזרבה להתייקרויות",3,"?",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6050181,"השתתפות משב""ש",4,"?","השתתפות משרד הבינוי",4,"?",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5070509,"חומרי גלם וציוד",6,"?","חומרים וציוד",3,"?",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5020738,"השתתפות משרדי ממשלה",1,"?","הכנסה מגו""ח לייעוץ,",1,"?",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6150109,"השתתפות באוצר בגין",3,"?","השתתפות במשרד האוצר",1,"?",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6150101,"שיא כח אדם",4,"?","שכ""א",3,"?",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7022206,"בדק בית ושיפוצים",13,"?","בדק בית",6,"?",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23015104,"מחקרים וסקרים",16,"?","מחקרים וניהול ידע",3,"?",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24070574,"הכנסות אחרות אסף הרופא",2,"?","הכנסות אחרות ומיון",1,"?",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1010908,"עבודה בלתי צמיתה (24ח)",7,"?","עבודה בלתי צמיתה )4ח(",6,"?","עבודה בלתי צמיתה",4,"?","עבודה בלתי צמיתה )42ח(",2,"?",,,,,,,,,,,,,,,,,,,,,,,,
70690904,"פיתוח תשתיות באיו""ש",3,"?","הכנסות ממכירת דירות",1,"?",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38040402,"בודקים מקצועיים לקרן",4,"?","קידום תשתית ציבוריות",1,"?",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8010411,"השתתפות מקבלי השרות",12,"?","הכנסות מהוצאות משפט",4,"?",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26970301,"הוצאת בע""ח מהישובים",6,"?","הוצאת בעלי חיים",1,"?",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23103847,"השתתפות בהחזקה בפנימיות",14,"?","השתתפות בהחזקה",4,"?",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24103101,"שיא כח אדם-",5,"?","שיא כח אדם - רופאים",2,"?",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33240220,"עבודה בלתי צמיתה )29(",4,"?","עבודה בלתי צמיתה",4,"?","עבודה בלתי צמיתה (93)",2,"?","עבודה בלתי צמיתה (125)",1,"?","עבודה בלתי צמיתה (92)",1,"?","עבודה בלתי צמיתה )59(",1,"?","עבודה בלתי צמיתה )39(",1,"?","עבודה בלתי צמיתה (109)",1,"?","עבודה בלתי צמיתה (120)",1,"?","עבודה בלתי צמיתה (123)",1,"?",,,,,,
381401,"הערכות התעשיה לחשיפה",10,"?","הערכות התעשייה לחשיפה",4,"?",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5070602,"עבודה בלתי צמיתה -",5,"?","עבודה בלתי צמיתה-ארעים",3,"?","עבודה בלתי צמיתה",1,"?",,,,,,,,,,,,,,,,,,,,,,,,,,,
4023240,"השתתפות במשרד לבטחון",2,"?","השתתפות במשטרה",1,"?",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7025501,"שוטרים",11,"?","שוטרים )065(",2,"?","שוטרים )072(",2,"?","שוטרים )071(",1,"?","שוטרים (70)",1,"?","שוטרים )051(",1,"?","שוטרים )082(",1,"?",,,,,,,,,,,,,,,
530107,"מיחשוב כללי",8,"?","מחשוב כללי",8,"?",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22200103,"שעות נוספות",4,"?","שעות נוספות )000,21(",2,"?","שעות נוספות (11,760)",1,"?","שעות נוספות )000,01(",1,"?",,,,,,,,,,,,,,,,,,,,,,,,
680501,"תעודות זהות ודרכונים",1,"?","תעודות זהות",1,"?",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33240216,"הכנסות מהקרן למחקר",3,"?","הכנסות מקרן קמ""ח",1,"?",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34010225,"אבטחת השר",12,"?","שיפוץ המשרד",2,"?",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36010405,"מעמד האשה",11,"?","תפעול",2,"?",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32021801,"תמיכה ברפורמה ביצוא",3,"?","תמיכה ברפומה ביצוא",1,"?",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23062224,"מועדוניות לחירשים",5,"?","מועדוניות לחרשים -",2,"?","מועדוניות לחרשים",1,"?",,,,,,,,,,,,,,,,,,,,,,,,,,,
20281747,"שרות פסיכולוגי",11,"?","שרות פסיכולוגי ייעודי -",1,"?",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
89,"מפעלי משרד ראש הממשלה",13,"?","מפעלי משרד האוצר",5,"?",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24070544,"הכנסות אחרות ע""מ חיפה",2,"?","הכנסות אחרות ע""מ  חיפה",1,"?","הכנסות אחרות ומיון ע""מ",1,"?",,,,,,,,,,,,,,,,,,,,,,,,,,,
18010162,"השתתפות משרד השיכון",3,"?","מענק ביטחוני - קרית",1,"?",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20310241,"פרסי ישראל",2,"?","פרסי ישראל ופרסי שר",1,"?",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79400505,"אחזקה",4,"?","אחזקה חב' מע""צ",2,"?",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9010306,"כוננות",10,"?","עב""צ כללי",1,"?",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20261136,"השתתפות משרד הבטחון-",6,"?","השתתפות מסעיף 60 -",1,"?",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73220207,"מערכות פנימיות 97 ואילך",7,"?","מערכות פנימיות 79 ואילך",1,"?","מערכות פנימיות",1,"?",,,,,,,,,,,,,,,,,,,,,,,,,,,
3702,"שירותי תיירות בישראל",16,"?","הכשרת כח אדם ושירותי",2,"?",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24075701,"שיא כ""א רופאים",2,"?","שיא כח אדם",2,"?",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
94020110,"תורנות רופאים",12,"?","תורנות רופאים - מתמחים",1,"?",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19020129,"תערוכת אקספו",6,"?","תערוכת אקספו - מדענים",1,"?",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20280851,"השתתפות בבתי""ס מודרכים",15,"?","השתתפות בבתי ספר",4,"?",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22011222,"החזר הוצאות רכב שירות",6,"?","החזר הוצאות רכב אישי",4,"?","החזר הוצאות רכב",2,"?",,,,,,,,,,,,,,,,,,,,,,,,,,,
17203125,"כוננות",2,"?","הכנסות שונות",1,"?",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24162801,"שיא כח אדם",7,"?","שיא כ""א רופאים",2,"?",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19010213,"דיור - משרדי סל""ה",8,"?","דיור - מכון הנפט",1,"?",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24136801,"שיא כח אדם",17,"?","שיא כ""א רופאים",2,"?",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
243110,"רזרבה להסכמי שכר",11,"?","עתודה להסכמי תקינה",4,"?",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
350201,"גביית ריבית ממשכנתאות",13,"?","גביית ריבית בגין",1,"?",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33281898,"שיקום תשתיות ביישוב",2,"?","עתודה לפעולות קליטה",1,"?",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5030613,"הסברה בחו""ל",5,"?","רזרבה לכ""א",3,"?",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70000,"מס מעסיקים",4,"?","לא ידוע",1,"?",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23062218,"טיפול בחרשים",5,"?","טיפול בילדים חרשים",1,"?",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20330455,"השתתפות במשרד האוצר",8,"?","הוצאות שמירה ובטחון",6,"?",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24010277,"השתתפות משרד החינוך",2,"?","פיצוי חד פעמי לקופת",1,"?",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70690411,"מוסדות ציבור בישובי",3,"?","השלמת פיתוח ותשתיות",1,"?",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70692610,"הכנסות ממבצע מכר חדש",4,"?","ביצוע שיפוצים בדירות",1,"?",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79350103,"תכנון מוקדם קטע צפוני",5,"?","קטעים צפוניים-כביש 6,",2,"?",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79350105,"תכנון מוקדם קטע דרומי",5,"?","קטעים דרומיים-כביש 6,",2,"?",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20240580,"תכניות פדגוגיות בקו",5,"?","השתתפות משרד הבטחון",2,"?",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36040536,"פרס העסק הנאה באזורי",2,"?","רכישה ואחזקת כלי רכב",2,"?",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70670123,"השתתפות משרד התחבורה",3,"?","הכנסות מגביית הוצאות",1,"?",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70690202,"הכנסות שכ""ד מרכוש מנהלי",2,"?","רכישת דירות נ""ר סוציאלי",1,"?",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
98031410,"פיתוח בכביש עוקף טבריה",2,"?","יישום הסכם המקרקעין עם",2,"?",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2030302,"מימון פעולות הסיעות",6,"?","שכר צוות פרלמנטרי -",5,"?",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20310344,"שימור אתרים -פעולות",4,"?","השתתפות משרד רה""מ -",1,"?",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57051102,"תיכנון מערכות מים קו",11,"?","השתתפות במשרד המשטרה",1,"?",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37010311,"מערכת הנהלת חשבונות -",5,"?","הנהלת חשבונות וביקורת",4,"?",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58010113,"מטולה -  סיוע לתאגיד",3,"?","שיא כח אדם מרכז ארצי",2,"?",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5101207,"סריקת מסמכים וקלידה",6,"?","השתתפות המשרד לבט""פ",1,"?",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33310114,"ממ""ש - מדיניות, מחקר,",6,"?","מדיניות, מחקר ושווקים",4,"?",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34020221,"השתתפות במשרד הבריאות",4,"?","רכישת שרותי כ""א ויעוץ",1,"?",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17300351,"השתתפות בדיר הממשלתי",5,"?","בדיקה בטחונית מעברים",2,"?",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19010223,"אבטחת משלחות- תרבות",4,"?","התאמות משרד בקריה -",1,"?",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38160103,"מענקים לשימור אנרגיה",2,"?","איגוד הצרכנים בישראל",1,"?",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70722426,"מימון התחייבויות משנת",2,"?","השתתפות במשרד התיירות",1,"?",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26080104,"סקר הידרוגיאולוגי ברמת",6,"?","תמיכה ביחידות סביבתיות",5,"?",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39011173,"מימון הנחות לגמלאים",9,"?","הוצאות תיגבור אבטחה",1,"?",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33210209,"השתתפות שמירה בקריה",3,"?","רכישת רכב ממוגן ירי",2,"?",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30022025,"תמיכות בפעולות תעסוקה",11,"?","תרגומי תעודות ומסמכים",2,"?",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24311009,"רזרבה למימון תקינת כ""א",1,"?","השתתפות סעיף 42 במימון",1,"?",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
300503,"מקבצי דיור - השלמת שכר",12,"?","מענקי תחליף פטור ממסים",1,"?",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5010294,"שכ""ד דירת מאבטחים (שר",3,"?","שכר דירה דירת מאבטחים",1,"?",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30050301,"מקבצי דיור שאושרו בשנת",6,"?","מענק תחליף פטור ממיסים",1,"?",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30050302,"מקבצי דיור שאושרו בשנת",7,"?","מענק תחליף פטור ממיסים",1,"?",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
333201,"השקעות ביחידות המשרד",4,"?","משרד החקלאות- השקעות",2,"?",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70671401,"השתתפות במימון מעונות",1,"?","הסבת דירות לדיור מוגן",1,"?",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7026607,"תפעול - איכות הסביבה",2,"?","השתתפות משרד התיירות",1,"?",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
231134,"מפת""נים מוניציפליים",12,"?","מפתנ""ים מוניציפליים",5,"?","השרות לשיקום נוער -",1,"?",,,,,,,,,,,,,,,,,,,,,,,,,,,
