שנה,סעיף מוביל,מספר בקשה,תיאור בקשה,קוד שינוי,שם שינוי,קוד סוג בקשה,שם סוג בקשה,מספר וועדה,קוד תוכנית,שם תוכנית,הוצאות נטו,הוצאה מותנית בהכנסה,הכנסה מיועדת,הרשאה להתחייב,שיא כא
2010,04,056,מפקד האוכלוסין המתגלגל וסקר ארוך טווח,9,מרזרבה כללית,2,אישור ועדה,313,041602,אמרכלות,25,0,0,0,0
2010,04,056,מפקד האוכלוסין המתגלגל וסקר ארוך טווח,9,מרזרבה כללית,2,אישור ועדה,313,041604,יחידת המיכון,-25,0,0,0,0
2010,04,056,מפקד האוכלוסין המתגלגל וסקר ארוך טווח,9,מרזרבה כללית,2,אישור ועדה,313,470102,תוכנית מעבר - רזרבה,-13000,0,0,0,0
2010,04,057,הסכמים קואלציונים,9,מרזרבה כללית,2,אישור ועדה,319,040809,פיתוח מבני דת,"10,000",0,0,10000,0
2010,04,057,הסכמים קואלציונים,9,מרזרבה כללית,2,אישור ועדה,319,470101,רזרבה כללית,0,0,0,-10000,0
2010,04,057,הסכמים קואלציונים,9,מרזרבה כללית,2,אישור ועדה,319,470102,תוכנית מעבר - רזרבה,-10000,0,0,0,0
2010,04,058,"תרבות ב""ש",8,לרזרבה כללית,2,אישור ועדה,320,040117,העצמת תשתיות מורשת,1400,0,0,0,0
2010,04,058,"תרבות ב""ש",8,לרזרבה כללית,2,אישור ועדה,320,042103,קידום הנגב והגליל,-3400,0,0,0,0
2010,04,058,"תרבות ב""ש",8,לרזרבה כללית,2,אישור ועדה,320,470102,תוכנית מעבר - רזרבה,"2,000",0,0,0,0
2010,04,059,העברה ממשרד ראש הממשלה לבית הנשיא,8,לרזרבה כללית,2,אישור ועדה,352,040277,משרד ההסברה והתפוצות,-50,0,0,0,0
2010,04,059,העברה ממשרד ראש הממשלה לבית הנשיא,8,לרזרבה כללית,2,אישור ועדה,352,470102,תוכנית מעבר - רזרבה,50,0,0,0,0
2010,04,060,פרויקטים במשרד הגמלאים,9,מרזרבה כללית,2,אישור ועדה,366,040281,המשרד לענייני גמלאים,"14,000",0,0,0,0
2010,04,060,פרויקטים במשרד הגמלאים,9,מרזרבה כללית,2,אישור ועדה,366,470102,תוכנית מעבר - רזרבה,"-14,000",0,0,0,0
2010,04,061,"העברת עודפים מחויבים במשרד רוה""מ",5,עודפים,3,הודעה לועדה,0,040111,שירותים מרכזיים,"15,569",0,0,0,0
2010,04,061,"העברת עודפים מחויבים במשרד רוה""מ",5,עודפים,3,הודעה לועדה,0,040112,המינהלה לפרוייקטים,"57,668",0,0,0,0
2010,04,061,"העברת עודפים מחויבים במשרד רוה""מ",5,עודפים,3,הודעה לועדה,0,040119,אמרכלות,1659,0,0,0,0
2010,04,061,"העברת עודפים מחויבים במשרד רוה""מ",5,עודפים,3,הודעה לועדה,0,040131,ארכיון המדינה,400,0,0,0,0
2010,04,061,"העברת עודפים מחויבים במשרד רוה""מ",5,עודפים,3,הודעה לועדה,0,040139,אמרכלות ארכיון המדינה,400,0,0,0,0
2010,04,061,"העברת עודפים מחויבים במשרד רוה""מ",5,עודפים,3,הודעה לועדה,0,040173,מרכז הסברה,50,0,0,0,0
2010,04,061,"העברת עודפים מחויבים במשרד רוה""מ",5,עודפים,3,הודעה לועדה,0,040221,הרשות לקידום מעמד האשה,20838,0,0,0,0
2010,04,061,"העברת עודפים מחויבים במשרד רוה""מ",5,עודפים,3,הודעה לועדה,0,040247,מחשב לכל ילד,"1,125",0,0,0,0
2010,04,061,"העברת עודפים מחויבים במשרד רוה""מ",5,עודפים,3,הודעה לועדה,0,040253,תמיכות בארגוני הנצחה,"5,624",0,0,0,0
2010,04,061,"העברת עודפים מחויבים במשרד רוה""מ",5,עודפים,3,הודעה לועדה,0,040269,תוכנית פיתוח ישובי,"128,439",0,0,0,0
2010,04,061,"העברת עודפים מחויבים במשרד רוה""מ",5,עודפים,3,הודעה לועדה,0,040283,המשרד לענייני מודיעין,"4,300",0,0,0,0
2010,04,061,"העברת עודפים מחויבים במשרד רוה""מ",5,עודפים,3,הודעה לועדה,0,040519,אמרכלות,323,0,0,0,0
2010,04,061,"העברת עודפים מחויבים במשרד רוה""מ",5,עודפים,3,הודעה לועדה,0,041501,שכר עובדי נתיב,815,0,0,0,0
2010,04,062,ביצוע החלטת ממשלה לגבי הפחתה 2%,2,קיצוץ לרזרבה,2,אישור ועדה,9001,040111,שירותים מרכזיים,-170,0,0,0,0
2010,04,062,ביצוע החלטת ממשלה לגבי הפחתה 2%,2,קיצוץ לרזרבה,2,אישור ועדה,9001,040112,המינהלה לפרוייקטים,"-1,057",0,0,0,0
2010,04,062,ביצוע החלטת ממשלה לגבי הפחתה 2%,2,קיצוץ לרזרבה,2,אישור ועדה,9001,040114,מנהלת השירות האזרחי,-588,0,0,0,0
2010,04,062,ביצוע החלטת ממשלה לגבי הפחתה 2%,2,קיצוץ לרזרבה,2,אישור ועדה,9001,040116,מטה הסברה לאומי,-49,0,0,0,0
2010,04,062,ביצוע החלטת ממשלה לגבי הפחתה 2%,2,קיצוץ לרזרבה,2,אישור ועדה,9001,040119,אמרכלות,-182,0,0,0,0
2010,04,062,ביצוע החלטת ממשלה לגבי הפחתה 2%,2,קיצוץ לרזרבה,2,אישור ועדה,9001,040120,מערך הגיור,-200,0,0,0,0
2010,04,062,ביצוע החלטת ממשלה לגבי הפחתה 2%,2,קיצוץ לרזרבה,2,אישור ועדה,9001,040171,מרכז בגין,-48,0,0,0,0
2010,04,062,ביצוע החלטת ממשלה לגבי הפחתה 2%,2,קיצוץ לרזרבה,2,אישור ועדה,9001,040172,מרכז רבין,-37,0,0,0,0
2010,04,062,ביצוע החלטת ממשלה לגבי הפחתה 2%,2,קיצוץ לרזרבה,2,אישור ועדה,9001,040173,מרכז הסברה,-141,0,0,0,0
2010,04,062,ביצוע החלטת ממשלה לגבי הפחתה 2%,2,קיצוץ לרזרבה,2,אישור ועדה,9001,040212,מזכירות הממשלה,-115,0,0,0,0
2010,04,062,ביצוע החלטת ממשלה לגבי הפחתה 2%,2,קיצוץ לרזרבה,2,אישור ועדה,9001,040216,"לשכת רוה""מ לשעבר -",-4,0,0,0,0
2010,04,062,ביצוע החלטת ממשלה לגבי הפחתה 2%,2,קיצוץ לרזרבה,2,אישור ועדה,9001,040217,לשכת ראש הממשלה לשעבר,-71,0,0,0,0
2010,04,062,ביצוע החלטת ממשלה לגבי הפחתה 2%,2,קיצוץ לרזרבה,2,אישור ועדה,9001,040218,לשכת ראש הממשלה לשעבר,-21,0,0,0,0
2010,04,062,ביצוע החלטת ממשלה לגבי הפחתה 2%,2,קיצוץ לרזרבה,2,אישור ועדה,9001,040219,אמרכלות ראשות הממשלה,-643,0,0,0,0
2010,04,062,ביצוע החלטת ממשלה לגבי הפחתה 2%,2,קיצוץ לרזרבה,2,אישור ועדה,9001,040228,פרוייקטים לעידוד,"-2,002",0,0,0,0
2010,04,062,ביצוע החלטת ממשלה לגבי הפחתה 2%,2,קיצוץ לרזרבה,2,אישור ועדה,9001,040253,תמיכות בארגוני הנצחה,-42,0,0,0,0
2010,04,062,ביצוע החלטת ממשלה לגבי הפחתה 2%,2,קיצוץ לרזרבה,2,אישור ועדה,9001,040269,תוכנית פיתוח ישובי,-965,0,0,0,0
2010,04,062,ביצוע החלטת ממשלה לגבי הפחתה 2%,2,קיצוץ לרזרבה,2,אישור ועדה,9001,040270,הרשות לפיתוח כלכלי של,-327,0,0,0,0
2010,04,062,ביצוע החלטת ממשלה לגבי הפחתה 2%,2,קיצוץ לרזרבה,2,אישור ועדה,9001,040271,לשכת השר אבישי ברוורמן,-366,0,0,0,0
2010,04,062,ביצוע החלטת ממשלה לגבי הפחתה 2%,2,קיצוץ לרזרבה,2,אישור ועדה,9001,040272,לשכת השר יעקב מרג'י,-19,0,0,0,0
2010,04,062,ביצוע החלטת ממשלה לגבי הפחתה 2%,2,קיצוץ לרזרבה,2,אישור ועדה,9001,040273,לשכת השר בני בגין,-19,0,0,0,0
2010,04,062,ביצוע החלטת ממשלה לגבי הפחתה 2%,2,קיצוץ לרזרבה,2,אישור ועדה,9001,040274,לשכת סגן השר איוב קרא,-19,0,0,0,0
2010,04,062,ביצוע החלטת ממשלה לגבי הפחתה 2%,2,קיצוץ לרזרבה,2,אישור ועדה,9001,040275,לשכת השר יוסי פלד,-19,0,0,0,0
2010,04,062,ביצוע החלטת ממשלה לגבי הפחתה 2%,2,קיצוץ לרזרבה,2,אישור ועדה,9001,040276,לשכת השרה גילה גמליאל,-19,0,0,0,0
2010,04,062,ביצוע החלטת ממשלה לגבי הפחתה 2%,2,קיצוץ לרזרבה,2,אישור ועדה,9001,040277,משרד ההסברה והתפוצות,-643,0,0,0,0
2010,04,062,ביצוע החלטת ממשלה לגבי הפחתה 2%,2,קיצוץ לרזרבה,2,אישור ועדה,9001,040278,לשכת השר משולם נהרי,-19,0,0,0,0
2010,04,062,ביצוע החלטת ממשלה לגבי הפחתה 2%,2,קיצוץ לרזרבה,2,אישור ועדה,9001,040279,לשכת השר מיכאל איתן,-19,0,0,0,0
2010,04,062,ביצוע החלטת ממשלה לגבי הפחתה 2%,2,קיצוץ לרזרבה,2,אישור ועדה,9001,040281,המשרד לענייני גמלאים,-800,0,0,0,0
2010,04,062,ביצוע החלטת ממשלה לגבי הפחתה 2%,2,קיצוץ לרזרבה,2,אישור ועדה,9001,040282,המשרד לעניינים,-115,0,0,0,0
2010,04,062,ביצוע החלטת ממשלה לגבי הפחתה 2%,2,קיצוץ לרזרבה,2,אישור ועדה,9001,040283,המשרד לענייני מודיעין,-37,0,0,0,0
2010,04,062,ביצוע החלטת ממשלה לגבי הפחתה 2%,2,קיצוץ לרזרבה,2,אישור ועדה,9001,040304,מפקד אוכלוסין,-470,0,0,0,0
2010,04,062,ביצוע החלטת ממשלה לגבי הפחתה 2%,2,קיצוץ לרזרבה,2,אישור ועדה,9001,040315,רזרבה למפקד שוטף,-749,0,0,0,0
2010,04,062,ביצוע החלטת ממשלה לגבי הפחתה 2%,2,קיצוץ לרזרבה,2,אישור ועדה,9001,040510,הנהלת הלשכה,-29,0,0,0,0
2010,04,062,ביצוע החלטת ממשלה לגבי הפחתה 2%,2,קיצוץ לרזרבה,2,אישור ועדה,9001,040806,פתוח בתי עלמין,-699,0,0,0,0
2010,04,062,ביצוע החלטת ממשלה לגבי הפחתה 2%,2,קיצוץ לרזרבה,2,אישור ועדה,9001,040905,הסברה אירועים,-140,0,0,0,0
2010,04,062,ביצוע החלטת ממשלה לגבי הפחתה 2%,2,קיצוץ לרזרבה,2,אישור ועדה,9001,041502,אמרכלות ופעולות,-602,0,0,0,0
2010,04,062,ביצוע החלטת ממשלה לגבי הפחתה 2%,2,קיצוץ לרזרבה,2,אישור ועדה,9001,041605,פרויקט עתידים למגזר,-311,0,0,0,0
2010,04,062,ביצוע החלטת ממשלה לגבי הפחתה 2%,2,קיצוץ לרזרבה,2,אישור ועדה,9001,042103,קידום הנגב והגליל,"-2,220",0,0,0,0
2010,04,062,ביצוע החלטת ממשלה לגבי הפחתה 2%,2,קיצוץ לרזרבה,2,אישור ועדה,9001,042201,תוכנית לחיזוק הצפון,-645,0,0,0,0
2010,04,062,ביצוע החלטת ממשלה לגבי הפחתה 2%,2,קיצוץ לרזרבה,2,אישור ועדה,9001,042302,שרותים מרכזיים,-733,0,0,0,0
2010,04,063,תוספת מתנדבים ומערך פיקוח,9,מרזרבה כללית,2,אישור ועדה,382,040114,מנהלת השירות האזרחי,"12,216",0,0,0,0
2010,04,063,תוספת מתנדבים ומערך פיקוח,9,מרזרבה כללית,2,אישור ועדה,382,470102,תוכנית מעבר - רזרבה,"-12,216",0,0,0,0
2010,04,064,שינויים פנימיים בתקציב משרד ראש הממשלה,7,שינוי פנימי,1,אישור אגף,0,040112,המינהלה לפרוייקטים,0,0,0,0,0
2010,04,064,שינויים פנימיים בתקציב משרד ראש הממשלה,7,שינוי פנימי,1,אישור אגף,0,040120,מערך הגיור,0,0,0,0,0
2010,04,064,שינויים פנימיים בתקציב משרד ראש הממשלה,7,שינוי פנימי,1,אישור אגף,0,040173,מרכז הסברה,0,0,0,0,0
2010,04,064,שינויים פנימיים בתקציב משרד ראש הממשלה,7,שינוי פנימי,1,אישור אגף,0,040198,סיוע נפגעות תקיפה מינית,0,0,0,0,0
2010,04,064,שינויים פנימיים בתקציב משרד ראש הממשלה,7,שינוי פנימי,1,אישור אגף,0,040219,אמרכלות ראשות הממשלה,0,0,0,0,0
2010,04,064,שינויים פנימיים בתקציב משרד ראש הממשלה,7,שינוי פנימי,1,אישור אגף,0,040247,מחשב לכל ילד,0,0,0,0,0
2010,04,064,שינויים פנימיים בתקציב משרד ראש הממשלה,7,שינוי פנימי,1,אישור אגף,0,040270,הרשות לפיתוח כלכלי של,0,0,0,0,0
2010,04,064,שינויים פנימיים בתקציב משרד ראש הממשלה,7,שינוי פנימי,1,אישור אגף,0,040271,לשכת השר אבישי ברוורמן,0,0,0,0,0
2010,04,064,שינויים פנימיים בתקציב משרד ראש הממשלה,7,שינוי פנימי,1,אישור אגף,0,040278,לשכת השר משולם נהרי,0,0,0,0,0
2010,04,064,שינויים פנימיים בתקציב משרד ראש הממשלה,7,שינוי פנימי,1,אישור אגף,0,042103,קידום הנגב והגליל,0,0,0,0,0
2010,04,065,ביטול תקנת ההשתתפות במשרד התרבות,8,לרזרבה כללית,2,אישור ועדה,396,040252,המועצה להנצחה,-340,0,0,0,0
2010,04,065,ביטול תקנת ההשתתפות במשרד התרבות,8,לרזרבה כללית,2,אישור ועדה,396,470102,תוכנית מעבר - רזרבה,340,0,0,0,0
2010,04,066,תנופה 4,7,שינוי פנימי,2,אישור ועדה,403,040603,אמרכלות מנהלת תנופה,"-7,625",0,0,0,0
2010,04,066,תנופה 4,7,שינוי פנימי,2,אישור ועדה,403,040604,פעולות מנהלת תנופה,"3,515",0,0,0,0
2010,04,066,תנופה 4,7,שינוי פנימי,2,אישור ועדה,403,040608,"הסכמים לקבוצות ע""פ","-4,921",0,0,0,0
2010,04,066,תנופה 4,7,שינוי פנימי,2,אישור ועדה,403,040610,סיוע לפרטים - מגורים,"1,000",0,0,0,0
2010,04,066,תנופה 4,7,שינוי פנימי,2,אישור ועדה,403,040612,סיוע לעסקים,"-7,000",0,0,0,0
2010,04,066,תנופה 4,7,שינוי פנימי,2,אישור ועדה,403,040614,מימון פעולות משרדי,"15,031",0,0,0,0
2010,04,067,שינויים פנימיים,7,שינוי פנימי,1,אישור אגף,0,042103,קידום הנגב והגליל,0,0,0,0,0
2010,04,068,דוח בנושא גזי חממה,7,שינוי פנימי,1,אישור אגף,0,040302,לשכה מרכזית לסטטיסטיקה,0,0,0,0,0
2010,04,069,משרד הדתות,7,שינוי פנימי,1,אישור אגף,0,040801,מועצות דתיות,0,0,0,0,0
2010,04,069,משרד הדתות,7,שינוי פנימי,1,אישור אגף,0,040802,שירותי דת,0,0,0,0,0
2010,04,069,משרד הדתות,7,שינוי פנימי,1,אישור אגף,0,040806,פתוח בתי עלמין,0,0,0,0,0
2010,04,070,תכנית העצמת מורשת לאומית,9,מרזרבה כללית,2,אישור ועדה,428,040117,העצמת תשתיות מורשת,7000,0,0,0,0
2010,04,070,תכנית העצמת מורשת לאומית,9,מרזרבה כללית,2,אישור ועדה,428,470102,תוכנית מעבר - רזרבה,-7000,0,0,0,0
2010,04,071,"העברת עובד מהלמ""ס למת""ק ארז",8,לרזרבה כללית,2,אישור ועדה,431,040302,לשכה מרכזית לסטטיסטיקה,-55,0,0,0,0
2010,04,071,"העברת עובד מהלמ""ס למת""ק ארז",8,לרזרבה כללית,2,אישור ועדה,431,470102,תוכנית מעבר - רזרבה,55,0,0,0,0
2010,04,072,שינויים פנימיים בתקציב משרד ראש הממשלה,7,שינוי פנימי,1,אישור אגף,0,040120,מערך הגיור,0,0,0,0,0
2010,04,072,שינויים פנימיים בתקציב משרד ראש הממשלה,7,שינוי פנימי,1,אישור אגף,0,040131,ארכיון המדינה,0,0,0,0,0
2010,04,072,שינויים פנימיים בתקציב משרד ראש הממשלה,7,שינוי פנימי,1,אישור אגף,0,040139,אמרכלות ארכיון המדינה,0,0,0,0,0
2010,04,072,שינויים פנימיים בתקציב משרד ראש הממשלה,7,שינוי פנימי,1,אישור אגף,0,040173,מרכז הסברה,0,0,0,0,0
2010,04,072,שינויים פנימיים בתקציב משרד ראש הממשלה,7,שינוי פנימי,1,אישור אגף,0,040271,לשכת השר אבישי ברוורמן,0,0,0,0,0
2010,04,072,שינויים פנימיים בתקציב משרד ראש הממשלה,7,שינוי פנימי,1,אישור אגף,0,040275,לשכת השר יוסי פלד,0,0,0,0,0
2010,04,072,שינויים פנימיים בתקציב משרד ראש הממשלה,7,שינוי פנימי,1,אישור אגף,0,040279,לשכת השר מיכאל איתן,0,0,0,0,0
2010,04,072,שינויים פנימיים בתקציב משרד ראש הממשלה,7,שינוי פנימי,1,אישור אגף,0,040281,המשרד לענייני גמלאים,0,0,0,0,0
2010,04,072,שינויים פנימיים בתקציב משרד ראש הממשלה,7,שינוי פנימי,1,אישור אגף,0,040282,המשרד לעניינים,0,0,0,0,0
2010,04,072,שינויים פנימיים בתקציב משרד ראש הממשלה,7,שינוי פנימי,1,אישור אגף,0,040303,אמרכלות,0,0,0,0,0
2010,04,072,שינויים פנימיים בתקציב משרד ראש הממשלה,7,שינוי פנימי,1,אישור אגף,0,040304,מפקד אוכלוסין,0,0,0,0,0
2010,04,073,תכנית מורשת - השתתפות המשרד להגנת הסביבה,7,שינוי פנימי,1,אישור אגף,0,040117,העצמת תשתיות מורשת,0,0,0,0,0
2010,04,074,ייצוג הולם במגזרי מיעוטים,9,מרזרבה כללית,2,אישור ועדה,441,040271,לשכת השר אבישי ברוורמן,1000,0,0,0,0
2010,04,074,ייצוג הולם במגזרי מיעוטים,9,מרזרבה כללית,2,אישור ועדה,441,470102,תוכנית מעבר - רזרבה,-1000,0,0,0,0
2010,04,075,תגבור תקציב משרד ראש הממשלה,9,מרזרבה כללית,2,אישור ועדה,443,040111,שירותים מרכזיים,1124,0,0,0,0
2010,04,075,תגבור תקציב משרד ראש הממשלה,9,מרזרבה כללית,2,אישור ועדה,443,040112,המינהלה לפרוייקטים,-68,0,0,0,0
2010,04,075,תגבור תקציב משרד ראש הממשלה,9,מרזרבה כללית,2,אישור ועדה,443,040113,ועדת וינוגרד,-22,0,0,0,0
2010,04,075,תגבור תקציב משרד ראש הממשלה,9,מרזרבה כללית,2,אישור ועדה,443,040116,מטה הסברה לאומי,-500,0,0,0,0
2010,04,075,תגבור תקציב משרד ראש הממשלה,9,מרזרבה כללית,2,אישור ועדה,443,040117,העצמת תשתיות מורשת,"7,200",0,0,0,0
2010,04,075,תגבור תקציב משרד ראש הממשלה,9,מרזרבה כללית,2,אישור ועדה,443,040118,ועדת טירקל,"6,500",0,0,0,0
2010,04,075,תגבור תקציב משרד ראש הממשלה,9,מרזרבה כללית,2,אישור ועדה,443,040119,אמרכלות,"-1,111",0,0,0,0
2010,04,075,תגבור תקציב משרד ראש הממשלה,9,מרזרבה כללית,2,אישור ועדה,443,040139,אמרכלות ארכיון המדינה,-29,0,0,0,0
2010,04,075,תגבור תקציב משרד ראש הממשלה,9,מרזרבה כללית,2,אישור ועדה,443,040173,מרכז הסברה,50,0,0,0,0
2010,04,075,תגבור תקציב משרד ראש הממשלה,9,מרזרבה כללית,2,אישור ועדה,443,040212,מזכירות הממשלה,67,0,0,0,0
2010,04,075,תגבור תקציב משרד ראש הממשלה,9,מרזרבה כללית,2,אישור ועדה,443,040214,יעוץ לראש הממשלה,88,0,0,0,0
2010,04,075,תגבור תקציב משרד ראש הממשלה,9,מרזרבה כללית,2,אישור ועדה,443,040215,"לשכת רה""מ לשעבר נתניהו",-88,0,0,0,0
2010,04,075,תגבור תקציב משרד ראש הממשלה,9,מרזרבה כללית,2,אישור ועדה,443,040216,"לשכת רוה""מ לשעבר -",-26,0,0,0,0
2010,04,075,תגבור תקציב משרד ראש הממשלה,9,מרזרבה כללית,2,אישור ועדה,443,040219,אמרכלות ראשות הממשלה,"1,304",0,0,0,0
2010,04,075,תגבור תקציב משרד ראש הממשלה,9,מרזרבה כללית,2,אישור ועדה,443,040221,הרשות לקידום מעמד האשה,18,0,0,0,0
2010,04,075,תגבור תקציב משרד ראש הממשלה,9,מרזרבה כללית,2,אישור ועדה,443,040277,משרד ההסברה והתפוצות,-3155,0,0,0,0
2010,04,075,תגבור תקציב משרד ראש הממשלה,9,מרזרבה כללית,2,אישור ועדה,443,040280,לשכת השר לענייני,60,0,0,0,0
2010,04,075,תגבור תקציב משרד ראש הממשלה,9,מרזרבה כללית,2,אישור ועדה,443,040281,המשרד לענייני גמלאים,-160,0,0,0,0
2010,04,075,תגבור תקציב משרד ראש הממשלה,9,מרזרבה כללית,2,אישור ועדה,443,040282,המשרד לעניינים,"2,400",0,0,0,0
2010,04,075,תגבור תקציב משרד ראש הממשלה,9,מרזרבה כללית,2,אישור ועדה,443,040302,לשכה מרכזית לסטטיסטיקה,250,0,0,0,0
2010,04,075,תגבור תקציב משרד ראש הממשלה,9,מרזרבה כללית,2,אישור ועדה,443,040401,רזרבה למשרד ראש הממשלה,-3311,0,0,0,0
2010,04,075,תגבור תקציב משרד ראש הממשלה,9,מרזרבה כללית,2,אישור ועדה,443,040510,הנהלת הלשכה,-474,0,0,0,0
2010,04,075,תגבור תקציב משרד ראש הממשלה,9,מרזרבה כללית,2,אישור ועדה,443,041502,אמרכלות ופעולות,-245,0,0,0,0
2010,04,075,תגבור תקציב משרד ראש הממשלה,9,מרזרבה כללית,2,אישור ועדה,443,041601,תקציב שכר,312,0,0,0,2
2010,04,075,תגבור תקציב משרד ראש הממשלה,9,מרזרבה כללית,2,אישור ועדה,443,041602,אמרכלות,516,0,0,0,0
2010,04,075,תגבור תקציב משרד ראש הממשלה,9,מרזרבה כללית,2,אישור ועדה,443,470101,רזרבה כללית,0,0,0,0,-2
2010,04,075,תגבור תקציב משרד ראש הממשלה,9,מרזרבה כללית,2,אישור ועדה,443,470102,תוכנית מעבר - רזרבה,"-10,700",0,0,0,0
2010,04,076,השתתפות משרד הגמלאים במשרד הקליטה,7,שינוי פנימי,1,אישור אגף,0,040281,המשרד לענייני גמלאים,0,0,0,0,0
2010,04,077,העברה למשרד הרווחה,8,לרזרבה כללית,2,אישור ועדה,450,040111,שירותים מרכזיים,-150,0,0,0,0
2010,04,077,העברה למשרד הרווחה,8,לרזרבה כללית,2,אישור ועדה,450,040270,הרשות לפיתוח כלכלי של,-1220,0,0,0,0
2010,04,077,העברה למשרד הרווחה,8,לרזרבה כללית,2,אישור ועדה,450,470102,תוכנית מעבר - רזרבה,1370,0,0,0,0
2010,04,078,העברה למשרד התשתיות לנושא חשמל,8,לרזרבה כללית,2,אישור ועדה,452,042302,שרותים מרכזיים,-350,0,0,0,0
2010,04,078,העברה למשרד התשתיות לנושא חשמל,8,לרזרבה כללית,2,אישור ועדה,452,470102,תוכנית מעבר - רזרבה,350,0,0,0,0
2010,04,079,העברה למשרד הפנים,8,לרזרבה כללית,2,אישור ועדה,456,040277,משרד ההסברה והתפוצות,-600,0,0,0,0
2010,04,079,העברה למשרד הפנים,8,לרזרבה כללית,2,אישור ועדה,456,470102,תוכנית מעבר - רזרבה,600,0,0,0,0
2010,04,080,העברה מהמשרד לקליטת עליה,9,מרזרבה כללית,2,אישור ועדה,466,040111,שירותים מרכזיים,-150,0,0,0,0
2010,04,080,העברה מהמשרד לקליטת עליה,9,מרזרבה כללית,2,אישור ועדה,466,040117,העצמת תשתיות מורשת,"1,400",0,0,0,0
2010,04,080,העברה מהמשרד לקליטת עליה,9,מרזרבה כללית,2,אישור ועדה,466,040247,מחשב לכל ילד,250,0,0,0,0
2010,04,080,העברה מהמשרד לקליטת עליה,9,מרזרבה כללית,2,אישור ועדה,466,040277,משרד ההסברה והתפוצות,265,0,0,0,0
2010,04,080,העברה מהמשרד לקליטת עליה,9,מרזרבה כללית,2,אישור ועדה,466,470102,תוכנית מעבר - רזרבה,"-1,765",0,0,0,0
2010,04,081,העברת עודפים מחויבים,5,עודפים,3,הודעה לועדה,0,040112,המינהלה לפרוייקטים,33000,0,0,0,0
2010,04,082,שינויים פנימיים בהרשאה להתחייב,7,שינוי פנימי,1,אישור אגף,0,040112,המינהלה לפרוייקטים,0,0,0,0,0
2010,04,083,העברת עודפים לא מחויבים במשרד ראש הממשלה,5,עודפים,3,הודעה לועדה,0,040111,שירותים מרכזיים,34039,0,0,0,0
2010,04,084,העברה למיגון מוסדות חינוך,8,לרזרבה כללית,2,אישור ועדה,495,040111,שירותים מרכזיים,"-34,039",0,0,0,0
2010,04,084,העברה למיגון מוסדות חינוך,8,לרזרבה כללית,2,אישור ועדה,495,470102,תוכנית מעבר - רזרבה,"34,039",0,0,0,0
2010,04,085,השתתפות משרד הגמלאים במשרד הפנים,7,שינוי פנימי,1,אישור אגף,0,040281,המשרד לענייני גמלאים,0,0,0,0,0
2010,04,086,נגב וגליל,8,לרזרבה כללית,2,אישור ועדה,510,042103,קידום הנגב והגליל,-30880,0,0,0,0
2010,04,086,נגב וגליל,8,לרזרבה כללית,2,אישור ועדה,510,470102,תוכנית מעבר - רזרבה,"30,880",0,0,0,0
2010,04,087,"תקציב הצפון - נתח תמ""ת 2010",8,לרזרבה כללית,2,אישור ועדה,514,042201,תוכנית לחיזוק הצפון,"-13,000",0,0,0,0
2010,04,087,"תקציב הצפון - נתח תמ""ת 2010",8,לרזרבה כללית,2,אישור ועדה,514,470102,תוכנית מעבר - רזרבה,13000,0,0,0,0
2010,04,088,"העברה למשרד התמ""ת",8,לרזרבה כללית,2,אישור ועדה,530,040270,הרשות לפיתוח כלכלי של,"-9,700",0,0,0,0
2010,04,088,"העברה למשרד התמ""ת",8,לרזרבה כללית,2,אישור ועדה,530,470102,תוכנית מעבר - רזרבה,"9,700",0,0,0,0
2010,04,089,השתתפות במשרד הקליטה,7,שינוי פנימי,1,אישור אגף,0,042103,קידום הנגב והגליל,0,0,0,0,0
2010,04,090,קהילות מחוללות,8,לרזרבה כללית,2,אישור ועדה,544,042103,קידום הנגב והגליל,-70,0,0,0,0
2010,04,090,קהילות מחוללות,8,לרזרבה כללית,2,אישור ועדה,544,470102,תוכנית מעבר - רזרבה,70,0,0,0,0
2010,04,091,נגב וגליל,8,לרזרבה כללית,2,אישור ועדה,548,042103,קידום הנגב והגליל,"-15,190",0,0,0,0
2010,04,091,נגב וגליל,8,לרזרבה כללית,2,אישור ועדה,548,042302,שרותים מרכזיים,"-3,100",0,0,0,0
2010,04,091,נגב וגליל,8,לרזרבה כללית,2,אישור ועדה,548,470102,תוכנית מעבר - רזרבה,18290,0,0,0,0
2010,04,092,השתתפות ביד לבנים במגזר הדרוזי והבדואי,7,שינוי פנימי,1,אישור אגף,0,040111,שירותים מרכזיים,0,0,0,0,0
2010,04,093,תקצוב קרן המלגות של הוואקף האיסלאמי,8,לרזרבה כללית,2,אישור ועדה,553,040270,הרשות לפיתוח כלכלי של,-500,0,0,0,0
2010,04,093,תקצוב קרן המלגות של הוואקף האיסלאמי,8,לרזרבה כללית,2,אישור ועדה,553,040271,לשכת השר אבישי ברוורמן,-600,0,0,0,0
2010,04,093,תקצוב קרן המלגות של הוואקף האיסלאמי,8,לרזרבה כללית,2,אישור ועדה,553,470102,תוכנית מעבר - רזרבה,1100,0,0,0,0
2010,04,094,שינויים פנימיים בתקציב משרד ראש הממשלה,6,הגדלה רגילה,2,אישור ועדה,555,040111,שירותים מרכזיים,279,0,0,0,0
